kind	k	cohorts	combo	score	malig_def	unit	n	rho	p	I2	stouffer_z	stouffer_p	note	loo	source	member_rhos	member_ns	n_q1	n_q4	n_compared	r_rb	p_q4q1	delta_median	thin_q4	parent_triple
triple_loo	2	GSE131907+GSE207422	GSE131907+GSE207422 (LOO drop GSE127465)	mean	author_malig+author_DRMref	mixed	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	leave-one-cohort-out of GSE127465+GSE131907+GSE207422; dropped GSE127465	drop_GSE127465	this_pr	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	9	8	17	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	GSE127465+GSE131907+GSE207422
triple_loo	2	GSE127465+GSE207422	GSE127465+GSE207422 (LOO drop GSE131907)	mean	tisch_malig+author_DRMref	mixed	19	-0.030008237432843414	0.9138142531747291	0.0	-0.10696472666991066	0.9148169632036914	leave-one-cohort-out of GSE127465+GSE131907+GSE207422; dropped GSE131907	drop_GSE131907	this_pr	GSE127465:0.107,GSE207422:-0.091	GSE127465:7,GSE207422:12	5	5	10	-0.19999999999999996	0.6904761904761905	-0.0775807672892479	True	GSE127465+GSE131907+GSE207422
triple_loo	2	GSE127465+GSE131907	GSE127465+GSE131907 (LOO drop GSE207422)	mean	tisch_malig+author_malig	mixed	28	-0.31246822244046224	0.12944099852030963	0.0	-1.5103709941232861	0.13094878564099913	leave-one-cohort-out of GSE127465+GSE131907+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE127465:0.107,GSE131907:-0.396	GSE127465:7,GSE131907:21	7	7	14	-0.3877551020408163	0.25932400932400934	-0.1893459069020867	False	GSE127465+GSE131907+GSE207422
triple_loo	2	GSE148071+GSE189357	GSE148071+GSE189357 (LOO drop GSE127465)	mean	tisch_malig+marker_malig	mixed	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE127465	drop_GSE127465	this_pr	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	8	8	16	-0.25	0.4418026418026417	-0.17288997059945566	False	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE127465+GSE189357	GSE127465+GSE189357 (LOO drop GSE148071)	mean	tisch_malig+marker_malig	mixed	16	-0.28530464616584894	0.37974808126933945	9.71459613978771	-0.95857355952064	0.3377736178112519	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE148071	drop_GSE148071	this_pr	GSE127465:0.107,GSE189357:-0.517	GSE127465:7,GSE189357:9	4	4	8	-0.25	0.6857142857142857	-0.09912965812238494	True	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE127465+GSE148071	GSE127465+GSE148071 (LOO drop GSE189357)	mean	tisch_malig+tisch_malig	mixed	29	0.08441324269976301	0.6848914853850131	0.0	0.4154552012713897	0.6778087036482534	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE189357	drop_GSE189357	this_pr	GSE127465:0.107,GSE148071:0.080	GSE127465:7,GSE148071:22	8	7	15	-0.1428571428571429	0.6943278943278944	-0.13308873119806225	False	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE148071+GSE205335	GSE148071+GSE205335 (LOO drop GSE127465)	mean	tisch_malig+author_malig	mixed	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE127465	drop_GSE127465	this_pr	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	12	10	22	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE127465+GSE205335	GSE127465+GSE205335 (LOO drop GSE148071)	mean	tisch_malig+author_malig	mixed	29	-0.14806172023014313	0.47440067497398686	0.0	-0.7176088620801035	0.4729984918360387	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE148071	drop_GSE148071	this_pr	GSE127465:0.107,GSE205335:-0.200	GSE127465:7,GSE205335:22	8	7	15	-0.3571428571428571	0.280963480963481	-0.11093938834527076	False	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE127465+GSE148071	GSE127465+GSE148071 (LOO drop GSE205335)	mean	tisch_malig+tisch_malig	mixed	29	0.08441324269976301	0.6848914853850131	0.0	0.4154552012713897	0.6778087036482534	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE205335	drop_GSE205335	this_pr	GSE127465:0.107,GSE148071:0.080	GSE127465:7,GSE148071:22	8	7	15	-0.1428571428571429	0.6943278943278944	-0.13308873119806225	False	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE148071+GSE207422	GSE148071+GSE207422 (LOO drop GSE127465)	mean	tisch_malig+author_DRMref	mixed	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	leave-one-cohort-out of GSE127465+GSE148071+GSE207422; dropped GSE127465	drop_GSE127465	this_pr	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	9	9	18	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	GSE127465+GSE148071+GSE207422
triple_loo	2	GSE127465+GSE207422	GSE127465+GSE207422 (LOO drop GSE148071)	mean	tisch_malig+author_DRMref	mixed	19	-0.030008237432843414	0.9138142531747291	0.0	-0.10696472666991066	0.9148169632036914	leave-one-cohort-out of GSE127465+GSE148071+GSE207422; dropped GSE148071	drop_GSE148071	this_pr	GSE127465:0.107,GSE207422:-0.091	GSE127465:7,GSE207422:12	5	5	10	-0.19999999999999996	0.6904761904761905	-0.0775807672892479	True	GSE127465+GSE148071+GSE207422
triple_loo	2	GSE127465+GSE148071	GSE127465+GSE148071 (LOO drop GSE207422)	mean	tisch_malig+tisch_malig	mixed	29	0.08441324269976301	0.6848914853850131	0.0	0.4154552012713897	0.6778087036482534	leave-one-cohort-out of GSE127465+GSE148071+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE127465:0.107,GSE148071:0.080	GSE127465:7,GSE148071:22	8	7	15	-0.1428571428571429	0.6943278943278944	-0.13308873119806225	False	GSE127465+GSE148071+GSE207422
triple_loo	2	GSE189357+GSE205335	GSE189357+GSE205335 (LOO drop GSE127465)	mean	marker_malig+author_malig	mixed	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE127465	drop_GSE127465	this_pr	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	8	8	16	-0.5625	0.06495726495726495	-0.25365701497496274	False	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE127465+GSE205335	GSE127465+GSE205335 (LOO drop GSE189357)	mean	tisch_malig+author_malig	mixed	29	-0.14806172023014313	0.47440067497398686	0.0	-0.7176088620801035	0.4729984918360387	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE189357	drop_GSE189357	this_pr	GSE127465:0.107,GSE205335:-0.200	GSE127465:7,GSE205335:22	8	7	15	-0.3571428571428571	0.280963480963481	-0.11093938834527076	False	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE127465+GSE189357	GSE127465+GSE189357 (LOO drop GSE205335)	mean	tisch_malig+marker_malig	mixed	16	-0.28530464616584894	0.37974808126933945	9.71459613978771	-0.95857355952064	0.3377736178112519	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE205335	drop_GSE205335	this_pr	GSE127465:0.107,GSE189357:-0.517	GSE127465:7,GSE189357:9	4	4	8	-0.25	0.6857142857142857	-0.09912965812238494	True	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE207422	GSE189357+GSE207422 (LOO drop GSE127465)	mean	marker_malig+author_DRMref	mixed	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	leave-one-cohort-out of GSE127465+GSE189357+GSE207422; dropped GSE127465	drop_GSE127465	this_pr	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	6	5	11	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	GSE127465+GSE189357+GSE207422
triple_loo	2	GSE127465+GSE207422	GSE127465+GSE207422 (LOO drop GSE189357)	mean	tisch_malig+author_DRMref	mixed	19	-0.030008237432843414	0.9138142531747291	0.0	-0.10696472666991066	0.9148169632036914	leave-one-cohort-out of GSE127465+GSE189357+GSE207422; dropped GSE189357	drop_GSE189357	this_pr	GSE127465:0.107,GSE207422:-0.091	GSE127465:7,GSE207422:12	5	5	10	-0.19999999999999996	0.6904761904761905	-0.0775807672892479	True	GSE127465+GSE189357+GSE207422
triple_loo	2	GSE127465+GSE189357	GSE127465+GSE189357 (LOO drop GSE207422)	mean	tisch_malig+marker_malig	mixed	16	-0.28530464616584894	0.37974808126933945	9.71459613978771	-0.95857355952064	0.3377736178112519	leave-one-cohort-out of GSE127465+GSE189357+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE127465:0.107,GSE189357:-0.517	GSE127465:7,GSE189357:9	4	4	8	-0.25	0.6857142857142857	-0.09912965812238494	True	GSE127465+GSE189357+GSE207422
triple_loo	2	GSE205335+GSE207422	GSE205335+GSE207422 (LOO drop GSE127465)	mean	author_malig+author_DRMref	mixed	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	leave-one-cohort-out of GSE127465+GSE205335+GSE207422; dropped GSE127465	drop_GSE127465	this_pr	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	9	9	18	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	GSE127465+GSE205335+GSE207422
triple_loo	2	GSE127465+GSE207422	GSE127465+GSE207422 (LOO drop GSE205335)	mean	tisch_malig+author_DRMref	mixed	19	-0.030008237432843414	0.9138142531747291	0.0	-0.10696472666991066	0.9148169632036914	leave-one-cohort-out of GSE127465+GSE205335+GSE207422; dropped GSE205335	drop_GSE205335	this_pr	GSE127465:0.107,GSE207422:-0.091	GSE127465:7,GSE207422:12	5	5	10	-0.19999999999999996	0.6904761904761905	-0.0775807672892479	True	GSE127465+GSE205335+GSE207422
triple_loo	2	GSE127465+GSE205335	GSE127465+GSE205335 (LOO drop GSE207422)	mean	tisch_malig+author_malig	mixed	29	-0.14806172023014313	0.47440067497398686	0.0	-0.7176088620801035	0.4729984918360387	leave-one-cohort-out of GSE127465+GSE205335+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE127465:0.107,GSE205335:-0.200	GSE127465:7,GSE205335:22	8	7	15	-0.3571428571428571	0.280963480963481	-0.11093938834527076	False	GSE127465+GSE205335+GSE207422
triple_loo	2	GSE148071+GSE189357	GSE148071+GSE189357 (LOO drop GSE131907)	mean	tisch_malig+marker_malig	mixed	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE131907	drop_GSE131907	this_pr	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	8	8	16	-0.25	0.4418026418026417	-0.17288997059945566	False	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE131907+GSE189357	GSE131907+GSE189357 (LOO drop GSE148071)	mean	author_malig+marker_malig	mixed	30	-0.4278074851706857	0.025099885200729845	0.0	-2.25150825263884	0.024353364790329696	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE148071	drop_GSE148071	this_pr	GSE131907:-0.396,GSE189357:-0.517	GSE131907:21,GSE189357:9	9	7	16	-0.5238095238095238	0.09073426573426574	-0.2522000561017671	False	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE131907+GSE148071	GSE131907+GSE148071 (LOO drop GSE189357)	mean	author_malig+tisch_malig	mixed	43	-0.16515941081556412	0.5038850601498703	56.51740329399727	-0.9874401322855506	0.32342691838710913	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE189357	drop_GSE189357	this_pr	GSE131907:-0.396,GSE148071:0.080	GSE131907:21,GSE148071:22	11	11	22	-0.23966942148760328	0.35793336989339997	-0.1794305244138712	False	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE148071+GSE205335	GSE148071+GSE205335 (LOO drop GSE131907)	mean	tisch_malig+author_malig	mixed	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE131907	drop_GSE131907	this_pr	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	12	10	22	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE131907+GSE205335	GSE131907+GSE205335 (LOO drop GSE148071)	mean	author_malig+author_malig	mixed	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE148071	drop_GSE148071	this_pr	GSE131907:-0.396,GSE205335:-0.200	GSE131907:21,GSE205335:22	11	11	22	-0.5206611570247934	0.04178899680298453	-0.1613420359555709	False	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE131907+GSE148071	GSE131907+GSE148071 (LOO drop GSE205335)	mean	author_malig+tisch_malig	mixed	43	-0.16515941081556412	0.5038850601498703	56.51740329399727	-0.9874401322855506	0.32342691838710913	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE205335	drop_GSE205335	this_pr	GSE131907:-0.396,GSE148071:0.080	GSE131907:21,GSE148071:22	11	11	22	-0.23966942148760328	0.35793336989339997	-0.1794305244138712	False	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE148071+GSE207422	GSE148071+GSE207422 (LOO drop GSE131907)	mean	tisch_malig+author_DRMref	mixed	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	leave-one-cohort-out of GSE131907+GSE148071+GSE207422; dropped GSE131907	drop_GSE131907	this_pr	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	9	9	18	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	GSE131907+GSE148071+GSE207422
triple_loo	2	GSE131907+GSE207422	GSE131907+GSE207422 (LOO drop GSE148071)	mean	author_malig+author_DRMref	mixed	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	leave-one-cohort-out of GSE131907+GSE148071+GSE207422; dropped GSE148071	drop_GSE148071	this_pr	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	9	8	17	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	GSE131907+GSE148071+GSE207422
triple_loo	2	GSE131907+GSE148071	GSE131907+GSE148071 (LOO drop GSE207422)	mean	author_malig+tisch_malig	mixed	43	-0.16515941081556412	0.5038850601498703	56.51740329399727	-0.9874401322855506	0.32342691838710913	leave-one-cohort-out of GSE131907+GSE148071+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE131907:-0.396,GSE148071:0.080	GSE131907:21,GSE148071:22	11	11	22	-0.23966942148760328	0.35793336989339997	-0.1794305244138712	False	GSE131907+GSE148071+GSE207422
triple_loo	2	GSE189357+GSE205335	GSE189357+GSE205335 (LOO drop GSE131907)	mean	marker_malig+author_malig	mixed	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE131907	drop_GSE131907	this_pr	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	8	8	16	-0.5625	0.06495726495726495	-0.25365701497496274	False	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE205335	GSE131907+GSE205335 (LOO drop GSE189357)	mean	author_malig+author_malig	mixed	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE189357	drop_GSE189357	this_pr	GSE131907:-0.396,GSE205335:-0.200	GSE131907:21,GSE205335:22	11	11	22	-0.5206611570247934	0.04178899680298453	-0.1613420359555709	False	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE189357	GSE131907+GSE189357 (LOO drop GSE205335)	mean	author_malig+marker_malig	mixed	30	-0.4278074851706857	0.025099885200729845	0.0	-2.25150825263884	0.024353364790329696	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE205335	drop_GSE205335	this_pr	GSE131907:-0.396,GSE189357:-0.517	GSE131907:21,GSE189357:9	9	7	16	-0.5238095238095238	0.09073426573426574	-0.2522000561017671	False	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE207422	GSE189357+GSE207422 (LOO drop GSE131907)	mean	marker_malig+author_DRMref	mixed	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE131907	drop_GSE131907	this_pr	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	6	5	11	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE131907+GSE207422	GSE131907+GSE207422 (LOO drop GSE189357)	mean	author_malig+author_DRMref	mixed	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE189357	drop_GSE189357	this_pr	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	9	8	17	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE131907+GSE189357	GSE131907+GSE189357 (LOO drop GSE207422)	mean	author_malig+marker_malig	mixed	30	-0.4278074851706857	0.025099885200729845	0.0	-2.25150825263884	0.024353364790329696	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE131907:-0.396,GSE189357:-0.517	GSE131907:21,GSE189357:9	9	7	16	-0.5238095238095238	0.09073426573426574	-0.2522000561017671	False	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE205335+GSE207422	GSE205335+GSE207422 (LOO drop GSE131907)	mean	author_malig+author_DRMref	mixed	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE131907	drop_GSE131907	this_pr	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	9	9	18	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE131907+GSE207422	GSE131907+GSE207422 (LOO drop GSE205335)	mean	author_malig+author_DRMref	mixed	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE205335	drop_GSE205335	this_pr	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	9	8	17	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE131907+GSE205335	GSE131907+GSE205335 (LOO drop GSE207422)	mean	author_malig+author_malig	mixed	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE131907:-0.396,GSE205335:-0.200	GSE131907:21,GSE205335:22	11	11	22	-0.5206611570247934	0.04178899680298453	-0.1613420359555709	False	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE205335	GSE189357+GSE205335 (LOO drop GSE148071)	mean	marker_malig+author_malig	mixed	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE148071	drop_GSE148071	this_pr	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	8	8	16	-0.5625	0.06495726495726495	-0.25365701497496274	False	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE205335	GSE148071+GSE205335 (LOO drop GSE189357)	mean	tisch_malig+author_malig	mixed	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE189357	drop_GSE189357	this_pr	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	12	10	22	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE189357	GSE148071+GSE189357 (LOO drop GSE205335)	mean	tisch_malig+marker_malig	mixed	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE205335	drop_GSE205335	this_pr	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	8	8	16	-0.25	0.4418026418026417	-0.17288997059945566	False	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE207422	GSE189357+GSE207422 (LOO drop GSE148071)	mean	marker_malig+author_DRMref	mixed	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE148071	drop_GSE148071	this_pr	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	6	5	11	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE148071+GSE207422	GSE148071+GSE207422 (LOO drop GSE189357)	mean	tisch_malig+author_DRMref	mixed	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE189357	drop_GSE189357	this_pr	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	9	9	18	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE148071+GSE189357	GSE148071+GSE189357 (LOO drop GSE207422)	mean	tisch_malig+marker_malig	mixed	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	8	8	16	-0.25	0.4418026418026417	-0.17288997059945566	False	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE205335+GSE207422	GSE205335+GSE207422 (LOO drop GSE148071)	mean	author_malig+author_DRMref	mixed	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE148071	drop_GSE148071	this_pr	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	9	9	18	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE148071+GSE207422	GSE148071+GSE207422 (LOO drop GSE205335)	mean	tisch_malig+author_DRMref	mixed	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE205335	drop_GSE205335	this_pr	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	9	9	18	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE148071+GSE205335	GSE148071+GSE205335 (LOO drop GSE207422)	mean	tisch_malig+author_malig	mixed	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	12	10	22	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE205335+GSE207422	GSE205335+GSE207422 (LOO drop GSE189357)	mean	author_malig+author_DRMref	mixed	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE189357	drop_GSE189357	this_pr	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	9	9	18	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE207422	GSE189357+GSE207422 (LOO drop GSE205335)	mean	marker_malig+author_DRMref	mixed	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE205335	drop_GSE205335	this_pr	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	6	5	11	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE205335	GSE189357+GSE205335 (LOO drop GSE207422)	mean	marker_malig+author_malig	mixed	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE207422	drop_GSE207422	this_pr	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	8	8	16	-0.5625	0.06495726495726495	-0.25365701497496274	False	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE127465+GSE131907	GSE127465+GSE131907 (LOO drop GSE123902)	pct	tisch_malig+author_malig	mixed	28	-0.3161082726006362	0.3600819849892791	47.05713605415528	-2.032571659566812	0.0420958171660875	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE123902	drop_GSE123902	this_pr	GSE127465:0.179,GSE131907:-0.522	GSE127465:7,GSE131907:21	7	7	14	-0.4285714285714286	0.20862470862470864	-0.2551411409634277	False	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE123902+GSE131907	GSE123902+GSE131907 (LOO drop GSE127465)	pct	marker_malig+author_malig	mixed	34	-0.575072194708154	0.0005276801167933881	0.0	-3.4115352648322785	0.0006459814482360442	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE127465	drop_GSE127465	this_pr	GSE123902:-0.659,GSE131907:-0.522	GSE123902:13,GSE131907:21	10	8	18	-0.7	0.011655011655011656	-0.31861103920984013	False	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE123902+GSE127465	GSE123902+GSE127465 (LOO drop GSE131907)	pct	marker_malig+tisch_malig	mixed	20	-0.3650657156043213	0.42517777027082315	62.96615429651617	-1.867142662641529	0.06188166806248287	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE131907	drop_GSE131907	this_pr	GSE123902:-0.659,GSE127465:0.179	GSE123902:13,GSE127465:7	5	5	10	-0.52	0.2222222222222222	-0.1652431982381222	True	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE127465+GSE148071	GSE127465+GSE148071 (LOO drop GSE123902)	pct	tisch_malig+tisch_malig	mixed	29	0.01879506424197658	0.9281691469121212	0.0	0.09855391255271015	0.9214924642514052	leave-one-cohort-out of GSE123902+GSE127465+GSE148071; dropped GSE123902	drop_GSE123902	this_pr	GSE127465:0.179,GSE148071:-0.015	GSE127465:7,GSE148071:22	8	7	15	-0.0357142857142857	0.9550893550893552	-0.12027171380965734	False	GSE123902+GSE127465+GSE148071
